"","y11b224","y11b225","w11edu","sampid","y11g101","y11a034","y11a065","y11a080","y11b308","y11b156z","y11b161","w11type","y11f310","y11g500","y11b22","y11g7"
"1769",2,190,4,5166,1,NA,NA,NA,1,2,1,5,2,2,50,2500
"1770",NA,NA,4,5171,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"1771",NA,NA,5,5175,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,4000
"1772",NA,NA,4,5180,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,4000
"1773",2,500,4,5181,2,NA,NA,NA,1,0,1,5,2,1,40,5000
"1774",NA,NA,NA,5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",2,350,4,5192,1,NA,NA,NA,1,0,1,5,2,2,40,3500
"1776",2,250,4,5201,1,NA,NA,NA,1,0,1,5,2,2,48,3500
"1777",2,300,4,5203,1,NA,NA,NA,1,2,1,5,5,2,70,3500
"1778",2,500,4,5204,1,NA,NA,NA,1,6,1,5,2,2,60,3500
"1779",2,400,4,5205,2,NA,NA,NA,1,0,1,5,4,2,45,4000
"1780",NA,NA,4,5209,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3500
"1781",2,250,4,5211,1,NA,NA,NA,1,0,1,5,1,2,46,4200
"1782",1,3300,4,5214,2,NA,NA,NA,1,0,1,5,4,1,43,2600
"1783",NA,NA,4,5215,1,5,3,5,NA,NA,NA,3,4,2,NA,NA
"1784",2,180,4,5224,1,NA,NA,NA,1,1,1,5,5,2,64,2500
"1785",2,150,4,5225,1,NA,NA,NA,1,0,1,5,5,2,40,2600
"1786",2,150,4,5227,2,NA,NA,NA,1,8,1,5,3,1,72,1800
"1787",2,200,4,5229,2,NA,NA,NA,1,0,1,5,1,2,42,3000
"1788",NA,NA,4,5230,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"1789",2,450,4,5234,1,NA,NA,NA,1,0,1,5,1,2,45,7000
"1790",NA,NA,4,5240,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1791",NA,NA,4,5242,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"1792",NA,NA,4,5244,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"1793",2,200,4,5246,1,NA,NA,NA,1,0,1,5,1,2,45,3500
"1794",NA,NA,NA,5254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",2,180,4,5257,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"1796",NA,NA,4,5260,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"1797",2,160,4,5261,1,NA,NA,NA,2,0,1,5,1,2,40,2500
"1798",2,250,4,5266,2,NA,NA,NA,1,3,1,5,1,1,40,2500
"1799",2,150,4,5269,1,NA,NA,NA,2,0,1,5,1,2,40,2400
"1800",1,5200,4,5271,2,NA,NA,NA,1,1,1,5,3,2,50,4800
"1801",2,200,4,5274,1,NA,NA,NA,1,3,1,5,1,2,40,2500
"1802",1,5000,4,5275,1,NA,NA,NA,1,0,1,5,2,2,40,5000
"1803",1,2400,4,5276,1,NA,NA,NA,1,5,1,5,1,2,40,2400
"1804",2,180,4,5277,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"1805",2,0,4,5280,2,NA,NA,NA,NA,8,6,5,1,1,50,5000
"1806",2,250,4,5284,1,NA,NA,NA,1,4,1,5,3,2,54,2000
"1807",2,250,4,5288,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1808",2,250,4,5293,1,NA,NA,NA,1,4,1,5,3,2,55,2000
"1809",2,200,4,5295,2,NA,NA,NA,1,2,1,5,1,2,40,1200
"1810",2,200,4,5296,1,NA,NA,NA,1,2,1,5,1,2,40,1200
"1811",2,250,4,5303,1,NA,NA,NA,1,5,1,5,1,2,40,4000
"1812",NA,NA,NA,5306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",2,300,4,5307,2,NA,NA,NA,1,0,1,5,1,2,60,3000
"1814",2,350,4,5308,2,NA,NA,NA,NA,5,5,5,1,1,48,3000
"1815",1,3200,4,5310,1,NA,NA,NA,1,1,1,5,1,2,40,3600
"1816",NA,NA,NA,5311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",1,4000,4,5312,2,NA,NA,NA,1,1,1,5,1,1,40,4000
"1818",1,2800,4,5318,1,NA,NA,NA,2,2,2,5,1,2,40,3600
"1819",1,2100,4,5334,1,NA,NA,NA,1,5,1,5,1,2,45,2100
"1820",2,200,4,5342,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"1821",1,4000,4,5346,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1822",NA,NA,4,5364,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2000
"1823",1,2800,4,5367,2,NA,NA,NA,1,4,1,5,1,1,40,2000
"1824",1,2300,4,5368,2,NA,NA,NA,1,0,1,5,1,2,40,2000
"1825",2,250,4,5377,1,NA,NA,NA,NA,2,5,5,1,2,24,2000
"1826",2,250,4,5378,1,NA,NA,NA,NA,5,5,5,1,2,56,2200
"1827",1,3000,4,5379,2,NA,NA,NA,1,1,1,5,1,1,40,2000
"1828",2,220,4,5380,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1829",2,200,4,5386,1,NA,NA,NA,2,0,1,5,2,2,40,2000
"1830",1,2000,4,5391,1,NA,NA,NA,1,3,1,5,2,2,45,1800
"1831",1,2800,4,5392,1,NA,NA,NA,1,0,1,5,2,2,45,2500
"1832",2,350,4,5396,2,NA,NA,NA,1,8,1,5,2,1,40,3500
"1833",2,350,4,5397,1,NA,NA,NA,1,8,1,5,2,2,40,3000
"1834",2,170,4,5403,1,NA,NA,NA,1,6,1,5,2,2,50,1800
"1835",NA,NA,4,5408,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2300
"1836",2,350,4,5410,2,NA,NA,NA,1,0,1,5,1,1,44,3500
"1837",NA,NA,4,5412,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"1838",2,250,4,5415,1,NA,NA,NA,1,0,1,5,3,2,40,2800
"1839",2,280,4,5418,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1840",2,280,4,5419,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1841",2,300,4,5433,1,NA,NA,NA,1,0,1,5,1,2,45,2500
"1842",2,170,4,5434,1,NA,NA,NA,2,6,2,5,2,2,60,2000
"1843",NA,NA,5,5435,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"1844",NA,NA,4,5436,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"1845",NA,NA,4,5437,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"1846",NA,NA,4,5438,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3500
"1847",2,160,4,5439,1,NA,NA,NA,1,0,1,5,2,2,40,2700
"1848",2,50,5,5444,2,NA,NA,NA,2,2,1,5,1,1,15,2000
"1849",1,2000,4,5445,1,NA,NA,NA,1,1,1,5,1,2,46,1800
"1850",1,3200,4,5446,2,NA,NA,NA,1,0,1,5,1,2,44,2000
"1851",1,2300,4,5451,2,NA,NA,NA,1,0,1,5,2,2,40,1800
"1852",NA,NA,4,5454,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1853",1,3500,4,5455,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"1854",1,1800,4,5456,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"1855",2,250,5,5464,1,NA,NA,NA,2,2,2,5,1,2,25,2000
"1856",1,3300,4,5467,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1857",2,200,4,5469,1,NA,NA,NA,NA,6,5,5,1,2,44,2000
"1858",1,2000,4,5471,2,NA,NA,NA,1,2,1,5,1,1,43,2000
"1859",NA,NA,4,5474,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"1860",NA,NA,4,5477,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1800
"1861",NA,NA,4,5478,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1862",1,5000,4,5479,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1863",1,2000,4,5481,1,NA,NA,NA,1,2,1,5,2,2,42,1800
"1864",NA,NA,4,5488,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1865",1,2400,4,5489,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1866",2,200,4,5490,1,NA,NA,NA,1,2,1,5,1,2,40,2500
"1867",1,2400,4,5491,1,NA,NA,NA,1,1,1,5,1,2,40,2500
"1868",2,300,4,5492,1,NA,NA,NA,1,0,1,5,4,2,40,3000
"1869",2,300,4,5493,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1870",2,250,4,5494,1,NA,NA,NA,1,2,1,5,5,2,40,3000
"1871",1,3000,4,5496,1,NA,NA,NA,1,8,1,5,1,2,45,3000
"1872",1,2600,4,5497,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"1873",2,200,4,5499,1,NA,NA,NA,1,2,1,5,1,2,50,2500
"1874",2,200,4,5505,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1875",NA,NA,4,5508,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1876",2,280,4,5509,1,NA,NA,NA,1,1,1,5,2,2,40,3000
"1877",NA,NA,4,5512,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1878",2,250,4,5516,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1879",2,220,4,5517,1,NA,NA,NA,1,3,1,5,1,2,40,2000
"1880",2,220,4,5521,1,NA,NA,NA,1,3,1,5,3,2,40,2000
"1881",2,170,4,5525,1,NA,NA,NA,1,2,1,5,1,2,40,1800
"1882",NA,NA,4,5528,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3500
"1883",2,250,4,5529,1,NA,NA,NA,1,1,1,5,2,2,40,2400
"1884",NA,NA,4,5530,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1885",NA,NA,4,5531,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1886",NA,NA,4,5532,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,3000
"1887",NA,NA,4,5533,1,6,2,5,NA,NA,NA,4,5,2,NA,NA
"1888",2,190,4,5535,1,NA,NA,NA,1,1,1,5,2,2,40,2000
"1889",1,4000,4,5536,2,NA,NA,NA,NA,0,4,5,2,1,44,3000
"1890",2,250,4,5538,1,NA,NA,NA,1,8,1,5,2,2,48,3000
"1891",2,300,4,5539,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"1892",2,300,4,5540,2,NA,NA,NA,1,6,1,5,1,1,40,3000
"1893",2,220,4,5541,1,NA,NA,NA,1,8,1,5,2,2,40,2400
"1894",2,400,4,5542,1,NA,NA,NA,1,0,1,5,2,2,40,3500
"1895",NA,NA,4,5550,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1896",NA,NA,4,5551,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1897",1,2400,4,5552,2,NA,NA,NA,1,6,1,5,2,2,50,2500
"1898",NA,NA,4,5553,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1899",2,150,4,5557,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"1900",2,250,4,5558,1,NA,NA,NA,1,4,1,5,2,2,40,2400
"1901",2,190,4,5559,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"1902",2,240,4,5562,1,NA,NA,NA,1,0,1,5,4,2,40,2700
"1903",1,4000,4,5563,1,NA,NA,NA,1,8,1,5,1,2,42,3000
"1904",1,1800,4,5564,1,NA,NA,NA,1,3,1,5,1,2,40,2500
"1905",NA,NA,4,5565,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1906",1,2400,4,5570,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"1907",1,4800,4,5573,2,NA,NA,NA,1,0,1,5,2,1,40,3500
"1908",2,250,4,5578,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1909",2,180,4,5579,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1910",2,250,4,5583,2,NA,NA,NA,1,0,1,5,1,1,50,3000
"1911",NA,NA,4,5585,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3500
"1912",NA,NA,4,5586,1,7,2,5,NA,NA,NA,4,5,2,NA,NA
"1913",2,180,4,5587,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"1914",2,200,4,5594,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1915",2,250,4,5595,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1916",1,3300,4,5596,2,NA,NA,NA,1,4,1,5,1,2,40,2400
"1917",1,2800,4,5599,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1918",2,200,4,5615,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1919",1,4500,4,5619,2,NA,NA,NA,1,0,1,5,1,1,40,3000
"1920",2,250,4,5620,1,NA,NA,NA,1,5,1,5,1,2,40,2500
"1921",1,3000,4,5622,1,NA,NA,NA,1,0,1,5,3,2,43,3000
"1922",1,2400,4,5623,1,NA,NA,NA,1,6,1,5,2,2,48,2000
"1923",2,150,4,5624,1,NA,NA,NA,2,2,2,5,1,2,40,1800
"1924",1,2200,4,5628,1,NA,NA,NA,1,6,1,5,2,2,40,2000
"1925",NA,NA,4,5629,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,1800
"1926",2,150,4,5630,1,NA,NA,NA,2,8,3,5,2,2,50,2000
"1927",1,3500,4,5636,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"1928",1,3400,4,5637,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"1929",1,3300,4,5643,1,NA,NA,NA,1,4,1,5,2,2,53,3000
"1930",NA,NA,4,5648,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,1800
"1931",2,180,4,5653,1,NA,NA,NA,1,1,1,5,2,2,40,2000
"1932",2,200,4,5654,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"1933",2,600,4,5656,1,NA,NA,NA,1,0,1,5,5,2,40,3000
"1934",2,220,4,5657,1,NA,NA,NA,1,2,1,5,2,2,42,2000
"1935",2,250,4,5658,1,NA,NA,NA,1,2,1,5,2,2,21,2000
"1936",2,380,4,5660,2,NA,NA,NA,1,1,1,5,2,2,40,3000
"1937",2,210,4,5663,2,NA,NA,NA,1,2,1,5,2,2,40,2000
"1938",2,170,4,5664,1,NA,NA,NA,1,2,1,5,4,2,40,2000
"1939",2,600,4,5665,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1940",2,500,4,5670,2,NA,NA,NA,NA,5,5,5,1,1,60,3000
"1941",NA,NA,4,5671,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1942",2,200,4,5674,1,NA,NA,NA,NA,8,4,5,1,2,45,2500
"1943",2,240,4,5678,2,NA,NA,NA,1,8,1,5,1,1,48,4000
"1944",2,170,4,5679,2,NA,NA,NA,1,4,1,5,2,1,44,2000
"1945",2,160,4,5680,1,NA,NA,NA,1,1,1,5,2,2,40,2500
"1946",2,250,4,5682,2,NA,NA,NA,1,8,1,5,1,1,48,3000
"1947",NA,NA,4,5685,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1948",2,300,4,5686,1,NA,NA,NA,1,3,1,5,2,2,52,4000
"1949",2,250,4,5687,1,NA,NA,NA,1,0,1,5,2,2,48,3000
"1950",1,3000,4,5690,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1951",NA,NA,4,5695,1,5,2,5,NA,NA,NA,4,5,2,NA,NA
"1952",NA,NA,4,5696,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1953",2,230,4,5697,1,NA,NA,NA,2,2,1,5,2,2,40,2500
"1954",2,210,4,5699,1,NA,NA,NA,1,2,1,5,4,2,60,3600
"1955",1,3700,5,5700,2,NA,NA,NA,1,0,1,5,1,2,48,3500
"1956",2,190,4,5703,1,NA,NA,NA,2,6,1,5,1,2,55,6000
"1957",2,300,4,5706,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1958",NA,NA,NA,5710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959",1,2000,4,5718,1,NA,NA,NA,2,0,2,5,2,2,40,3000
"1960",2,200,4,5719,2,NA,NA,NA,1,3,1,5,2,1,44,2400
"1961",1,4000,4,5723,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"1962",NA,NA,4,5724,1,4,1,5,NA,NA,NA,4,4,2,NA,NA
"1963",2,160,4,5725,1,NA,NA,NA,1,0,1,5,1,2,30,1680
"1964",2,110,4,5726,1,NA,NA,NA,1,0,1,5,1,2,30,2000
"1965",2,300,5,5727,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"1966",1,4200,4,5728,1,NA,NA,NA,1,5,1,5,1,2,40,3600
"1967",2,300,5,5732,2,NA,NA,NA,1,2,1,5,1,1,45,3600
"1968",1,2500,4,5736,1,NA,NA,NA,1,0,1,5,1,2,45,2400
"1969",2,190,4,5739,1,4,1,5,1,1,1,5,1,2,40,3000
"1970",2,180,4,5740,1,NA,NA,NA,2,0,1,5,1,2,43,2400
"1971",1,3500,4,5741,1,NA,NA,NA,1,0,1,5,1,2,40,2700
"1972",NA,NA,4,5743,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1973",2,230,4,5745,1,NA,NA,NA,1,0,1,5,2,2,40,2900
"1974",2,260,4,5749,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1975",2,200,4,5756,1,NA,NA,NA,2,4,2,5,1,2,60,2400
"1976",2,250,4,5770,1,NA,NA,NA,1,2,1,5,2,2,40,3600
"1977",2,250,4,5775,1,NA,NA,NA,NA,6,5,5,3,2,50,3500
"1978",2,250,4,5777,1,NA,NA,NA,1,2,1,5,1,2,40,2500
"1979",2,500,4,5778,2,NA,NA,NA,NA,6,5,5,2,1,40,3500
"1980",1,3400,4,5783,2,NA,NA,NA,1,0,1,5,2,2,48,4000
"1981",2,350,4,5786,2,NA,NA,NA,1,2,1,5,1,1,45,4000
"1982",2,200,4,5792,2,NA,NA,NA,1,2,1,5,1,1,46,3000
"1983",2,180,4,5796,2,NA,NA,NA,1,6,1,5,2,2,40,4000
"1984",1,2400,4,5807,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"1985",1,2400,4,5817,1,NA,NA,NA,1,4,1,5,3,2,40,2600
"1986",2,380,4,5818,1,NA,NA,NA,1,0,1,5,1,2,45,5000
"1987",2,230,4,5823,1,NA,NA,NA,1,3,1,5,2,2,40,3000
"1988",2,250,4,5827,1,NA,NA,NA,2,8,1,5,2,2,40,3000
"1989",NA,NA,4,5829,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1990",2,100,4,5832,1,NA,NA,NA,NA,4,5,5,2,2,50,2400
"1991",2,150,4,5833,1,NA,NA,NA,1,4,1,5,2,2,40,2000
"1992",NA,NA,4,5836,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1993",2,260,4,5841,1,NA,NA,NA,1,4,1,5,2,2,40,2500
"1994",NA,NA,4,5845,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1995",2,200,4,5846,1,NA,NA,NA,1,3,1,5,1,2,40,1800
"1996",2,270,4,5848,2,NA,NA,NA,1,3,1,5,1,1,44,2400
"1997",NA,NA,5,5855,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,1500
"1998",2,150,4,5859,1,NA,NA,NA,1,0,1,5,3,2,40,1800
"1999",NA,NA,4,5862,1,2,1,5,NA,NA,NA,4,4,2,NA,NA
"2000",NA,NA,4,5875,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,1200
"2001",2,230,4,5876,1,NA,NA,NA,1,1,1,5,1,2,50,2500
"2002",NA,NA,4,5877,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2400
"2003",NA,NA,4,5880,4,NA,NA,NA,NA,NA,NA,6,3,1,NA,2000
"2004",2,300,4,5881,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"2005",2,260,5,5894,2,NA,NA,NA,1,0,1,5,1,2,40,2800
"2006",1,6500,5,5895,2,NA,NA,NA,1,1,1,5,1,1,50,4000
"2007",2,300,4,5898,2,NA,NA,NA,1,0,1,5,1,1,50,3400
"2008",NA,NA,4,5899,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2400
"2009",2,480,4,5905,2,NA,NA,NA,1,1,1,5,2,1,60,4000
"2010",NA,NA,4,5906,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2011",2,170,4,5918,1,NA,NA,NA,1,4,1,5,2,2,40,1800
"2012",1,2100,4,5926,1,NA,NA,NA,2,0,1,5,1,2,40,1800
"2013",2,280,4,5927,1,NA,NA,NA,1,1,1,5,1,2,63,3000
"2014",1,3200,4,5928,1,NA,NA,NA,1,0,1,5,3,2,50,3200
"2015",NA,NA,5,5929,1,4,1,5,NA,NA,NA,4,5,2,NA,NA
"2016",2,350,4,5931,1,NA,NA,NA,1,3,1,5,1,2,40,3600
"2017",2,123,4,5935,1,NA,NA,NA,2,0,1,5,4,2,40,1500
"2018",2,12,4,5938,2,NA,NA,NA,2,2,1,5,1,1,1,1200
"2019",1,4500,4,5940,2,NA,NA,NA,1,2,1,5,1,1,41,4500
"2020",2,150,4,5944,1,NA,NA,NA,2,2,2,5,1,2,30,2000
"2021",NA,NA,4,5945,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3360
"2022",1,3500,4,5946,2,NA,NA,NA,1,1,1,5,1,1,40,3600
"2023",1,3800,4,5948,2,NA,NA,NA,1,0,1,5,1,1,45,3600
"2024",2,180,4,5951,1,NA,NA,NA,1,0,1,5,6,2,40,2800
"2025",1,4000,4,5952,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"2026",2,230,4,5953,1,NA,NA,NA,2,2,1,5,2,2,40,2500
"2027",1,3400,4,5959,1,NA,NA,NA,1,3,1,5,4,2,40,3500
"2028",NA,NA,4,5963,1,5,1,5,NA,NA,NA,4,5,2,NA,NA
"2029",NA,NA,4,5968,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2300
"2030",NA,NA,4,5969,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2031",2,400,4,5970,2,NA,NA,NA,NA,2,5,5,2,1,50,5000
"2032",2,180,4,5971,1,NA,NA,NA,1,4,1,5,2,2,40,2500
"2033",2,280,4,5974,1,NA,NA,NA,1,4,2,5,2,2,53,3800
"2034",2,200,4,5978,2,NA,NA,NA,1,0,1,5,3,1,40,2500
"2035",1,3600,5,5979,2,NA,NA,NA,1,2,1,5,1,1,40,4000
"2036",2,200,5,5980,2,NA,NA,NA,1,0,1,5,2,1,44,2500
"2037",2,160,4,5981,2,NA,NA,NA,2,1,1,5,1,2,40,2000
"2038",NA,NA,4,5982,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,1300
"2039",NA,NA,4,5987,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2400
"2040",2,300,4,5990,2,NA,NA,NA,1,2,1,5,2,2,60,8000
"2041",1,3500,4,5998,1,NA,NA,NA,1,3,1,5,3,2,40,3500
"2042",2,300,4,5999,2,NA,NA,NA,1,1,1,5,2,1,40,4000
"2043",1,2800,5,6001,1,NA,NA,NA,2,3,1,5,1,2,40,2500
"2044",2,80,5,6002,2,NA,NA,NA,2,2,2,5,2,1,12,2000
"2045",2,190,4,6003,1,NA,NA,NA,1,1,1,5,3,2,44,3000
"2046",2,120,4,6005,1,NA,NA,NA,1,0,1,5,2,2,70,5000
"2047",1,2600,4,6014,1,NA,NA,NA,1,6,1,5,1,2,40,2700
"2048",2,180,4,6024,1,NA,NA,NA,1,0,1,5,2,2,41,3000
"2049",1,2400,4,6026,1,NA,NA,NA,1,0,1,5,4,2,55,3000
"2050",2,250,4,6027,1,NA,NA,NA,2,3,1,5,2,2,42,3200
"2051",NA,NA,NA,6029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052",1,2500,4,6030,1,NA,NA,NA,1,0,1,5,2,2,40,2200
"2053",NA,NA,4,6032,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2054",1,4000,4,6042,2,NA,NA,NA,1,2,1,5,2,1,40,3500
"2055",1,1500,4,6043,1,NA,NA,NA,NA,4,5,5,2,2,30,2000
"2056",1,2200,4,6046,1,NA,NA,NA,2,0,1,5,2,2,40,2000
"2057",2,150,4,6048,1,NA,NA,NA,1,6,1,5,4,2,54,2500
"2058",NA,NA,4,6055,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2500
"2059",1,4200,4,6060,2,NA,NA,NA,1,0,1,5,1,2,44,4000
"2060",NA,NA,5,6062,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2061",1,2800,4,6063,1,NA,NA,NA,1,3,1,5,1,2,48,2400
"2062",1,5500,5,6065,1,NA,NA,NA,1,1,1,5,3,2,40,4000
"2063",1,4000,5,6066,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2064",1,4000,4,6069,2,NA,NA,NA,1,0,1,5,1,1,48,2500
"2065",NA,NA,4,6070,2,NA,NA,NA,NA,NA,NA,6,4,2,NA,3500
"2066",2,200,4,6072,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"2067",1,4200,4,6078,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"2068",2,200,4,6080,1,NA,NA,NA,NA,2,5,5,3,2,20,2400
"2069",1,4000,4,6081,1,NA,NA,NA,1,0,1,5,2,2,45,4000
"2070",2,170,4,6083,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"2071",1,3500,4,6087,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"2072",2,300,4,6093,2,NA,NA,NA,1,0,1,5,1,1,44,2000
"2073",1,4200,4,6096,2,NA,NA,NA,1,0,1,5,1,1,40,4000
"2074",NA,NA,NA,6098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075",2,200,4,6099,4,NA,NA,NA,1,0,1,5,2,2,45,2000
"2076",1,4000,4,6101,2,NA,NA,NA,1,2,1,5,1,2,40,4000
"2077",NA,NA,NA,6103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078",1,4000,4,6104,2,NA,NA,NA,1,2,1,5,1,1,45,4000
"2079",2,280,4,6106,2,NA,NA,NA,1,4,1,5,2,1,44,3500
"2080",2,100,4,6114,1,NA,NA,NA,NA,6,5,5,2,2,50,1500
"2081",2,500,4,6118,2,NA,NA,NA,1,0,1,5,4,1,40,4500
"2082",2,300,4,6121,2,NA,NA,NA,1,3,1,5,2,1,55,4000
"2083",1,2580,4,6123,1,NA,NA,NA,1,1,1,5,1,2,44,2800
"2084",1,2200,4,6130,1,NA,NA,NA,1,4,1,5,2,2,40,2400
"2085",NA,NA,4,6131,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2500
"2086",NA,NA,4,6132,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2800
"2087",1,2500,4,6133,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"2088",2,250,4,6136,2,NA,NA,NA,1,0,1,5,2,1,45,5000
"2089",1,3000,4,6141,1,NA,NA,NA,1,2,1,5,1,2,40,4000
"2090",1,2800,4,6142,1,NA,NA,NA,1,2,1,5,1,2,60,4000
"2091",1,6500,4,6143,2,NA,NA,NA,1,6,1,5,1,2,40,6000
"2092",1,5300,4,6144,1,NA,NA,NA,1,0,1,5,3,2,48,6000
"2093",2,300,4,6145,1,NA,NA,NA,1,3,1,5,1,2,40,2700
